site_id,name,latitude,longitude,n_connectors,max_power_kw,connector_types,operator
8I9XCZ0GZISD6M5SWTGD,"Repsol ES, G.R.A. BLANCO ARRABAL",40.95487,-5.674639,0,,Unknown,Unknown
UCIYTMASVKTPFBYGT69I,"Mercadona, Av Corts Valencianes, Valencia",39.50747,-0.367265,0,,Unknown,Unknown
EAFC790EZEI1KHQTUDXW,"Repsol ES, NAVAS. S.L.",41.25931,-3.591229,0,,Unknown,Unknown
28BCH08ZSGCTJRCBAGOB,"Repsol ES, ALMURADIEL IZ",38.50673,-3.496652,0,,Unknown,Unknown
F99BIIBOETIHQTKJID4B,"Mercadona, Simón de Anda, Álava",42.85553,-2.674149,0,,Unknown,Unknown
3PEEOM7PHIPAPKYYQFHS,"E.S. BENOL 2, SL",40.389854,-3.492814,0,,Unknown,Unknown
5KI08BKJGCBRSJGS1C8E,Seur Huesca,42.1483,-0.391504,0,,Unknown,Unknown
STETKIBUYXMGGGRL2LBR,"Repsol ES, MONTCADA BNA M.I.",41.495052,2.191752,0,,Unknown,Unknown
XWSDHNUAP7DUAEO3UMRA,"Repsol, DC - Aldea del Cano",39.286087,-6.320399,0,,Unknown,Unknown
Z3TWPG9SYNWS0JJNVEIX,"Repsol ES, ZUERA (SERVIBAYO S.L.)",41.856663,-0.793702,0,,Unknown,Unknown
04QXBWJIYV0PH5SLOAIQ,"Repsol ES, HUESCAR",37.810997,-2.532712,0,,Unknown,Unknown
DFCYXZUEVQUHF22DP23U,"Repsol ES, OSKAR RACING TALDEA",43.29148,-2.96038,0,,Unknown,Unknown
OJARKGFMZ8PIKOOKHBUX,"Mercadona, Eusebio Estada, Islas Baleares",39.583984,2.662375,0,,Unknown,Unknown
PMWHUXLSTBPIPIY24BEC,"Mercadona, Málaga, Valencia",39.484467,-0.383431,0,,Unknown,Unknown
A7OKOJKMESL7B2DPRV5V,"Peñíscola, Zona Camping Eden",40.370903,0.403453,0,,Unknown,Unknown
UMFX0GRSW9IWSQILF51R,"Repsol ES, ANDRÉS JESÚS ORTA PÉREZ",37.207287,-7.32445,0,,Unknown,Unknown
HXRG5DXTNNIHCXRTFPRA,"Peñíscola, Zona Font Nova",40.33568,0.369363,0,,Unknown,Unknown
SWXGRVDIAXTNVBD27MDA,"Mercadona, Cristóbal Pérez Pastor, Albacete",38.995365,-1.861372,0,,Unknown,Unknown
YQ7SSO0VDSAX1TUGAUGR,"Repsol ES, GARRAF DIR TARRAGONA",41.221725,1.675616,0,,Unknown,Unknown
SLFLYA3MGEVUASJNPHNS,"Repsol ES, CRED AMOREBIETA",43.2288,-2.753252,0,,Unknown,Unknown
6QWRD9HUELFAPVIG3ZPN,"Repsol ES, GRUPO MAICAS LA PAZ",40.357143,-1.136348,0,,Unknown,Unknown
CO9FTXNLQHTMBWBLAOAY,"Repsol ES, CRED PASEO DE LA HABANA",40.459476,-3.681458,0,,Unknown,Unknown
JBJHUOBBFMEN5MEWRTVL,"Repsol ES, Cerdeira",40.424397,-3.611191,0,,Unknown,Unknown
87UCGQTBEARVW6IVXJRR,"Repsol ES, G DE RECURSOS ENERGETICOS GUIL",36.68301,-5.451758,0,,Unknown,Unknown
RF1SIBXLJFBLG2DD8OQW,"Repsol ES, CRED tuneles Vallvidrera",41.433514,2.078099,0,,Unknown,Unknown
HMOGDHTJVSHOVCYRPBGW,"Repsol ES, GARRAF DIR BARCELONA",41.220665,1.676117,0,,Unknown,Unknown
GQTGLA3UFCCSLUUC66MW,"Mercadona, Avda. Valencia, Castellón",39.975,-0.048613,0,,Unknown,Unknown
JJAGQCLDBDQMPCLZADOZ,"Repsol ES,PCAT MATADEPERA",41.591454,2.038209,0,,Unknown,Unknown
VENCN6A0GUSZNNXKNXSK,"Mercadona, JESÚS NAZARENO, Sevilla",36.98943,-5.938007,0,,Unknown,Unknown
GMWN83WVJOENF3O3N1MA,"Once, Doctor García Tapia",40.40786,-3.634714,0,,Unknown,Unknown
TEG5ZGGKAY2I7CFXY1AH,"Mercadona, Marquesa de Canillejas, Asturias",43.389446,-5.661968,0,,Unknown,Unknown
VQJBPZICK1SXG7DE1JMG,"Mercadona, MARIA CASARES, A Coruña",42.869385,-8.558265,0,,Unknown,Unknown
T5GISQFQJM8EZXHJLOIU,"Repsol ES, LES 4 RODES",41.09367,0.647901,0,,Unknown,Unknown
UPRPMAYNLASF6DW8VH8A,"Repsol ES, INTER-ALFARA S.A.",39.558945,-0.505366,0,,Unknown,Unknown
CFV1VCSWA2UPRF5WY23R,"Repsol ES, S.C. DE PETROLIS, S.A.",41.543144,2.050559,0,,Unknown,Unknown
PTDN4T7B0XAAMBCXBU6X,"Mercadona, Sagunto, Valencia",39.488525,-0.374436,0,,Unknown,Unknown
1X3SFNLBAIPD0TA7CSUU,"Repsol ES, ANDORRA, S.L",40.982098,-0.447918,0,,Unknown,Unknown
JJERGOW7FSJJWL1FJOD1,"Repsol ES, CAN JARDI, S.A",41.46682,2.025811,0,,Unknown,Unknown
SZAJQ2HV6UVDVSOMMTGA,"Repsol ES, LOS BREZOS",42.34085,-3.766363,0,,Unknown,Unknown
DHBMU5F36GWBZNLCZX39,"Repsol ES, CRED RÍOSECO DE TAPIA",42.690834,-5.767766,0,,Unknown,Unknown
QAP1I2CNAWZCATIOIIFG,"Mercadona, Teniente Coronel Noreña, Madrid",40.386135,-3.69083,0,,Unknown,Unknown
S9CUQAPYVU3XXQLW3LAW,"Repsol ES, MAYFAL S.L.",43.484028,-5.430796,0,,Unknown,Unknown
8EC7FYV93FGGG5RNB5IJ,"Repsol ES, HOLCLI",39.126682,-0.450127,0,,Unknown,Unknown
T0RDUMKWX0K33HOQ4KWZ,"Mercadona, Virgen del Carmen, Madrid",40.475346,-3.647625,0,,Unknown,Unknown
PEFZDEQYZ32UDUIX8S4U,"Repsol ES, CRED CUBELLES",41.207176,1.672071,0,,Unknown,Unknown
Y1CW0TTHLIUNKKRRVRBU,"Repsol ES,  Emilio Ferrari, S.L.",40.43047,-3.640806,0,,Unknown,Unknown
95RREJUB10EO7ULVT30F,"Repsol ES, CRED MARESME",41.523193,2.428167,0,,Unknown,Unknown
A4U6UKFINSQK0FQKDNXT,"Repsol ES, CRED SANTA AGNES",41.585583,2.326694,0,,Unknown,Unknown
BDD5XPGQ9VWCGUNR6BQR,"Repsol ES, E.S. MURRIA HERMANOS",41.0526,-0.152782,0,,Unknown,Unknown
ERKZG51TUPVRK4XRSUAR,"Repsol ES, O PICATO",42.93182,-7.634305,0,,Unknown,Unknown
O2CBVV2TVUHPCPHGLYBW,"Repsol ES, Elepra 2013",43.54616,-5.905303,0,,Unknown,Unknown
MIN8NCQXLSZ9YPRUXPQP,"Repsol ES, CRED BEJAR II",40.389664,-5.750808,0,,Unknown,Unknown
WFSOVX5QXC0CKLPQDO36,"Repsol ES, CRED Chucena Norte",37.348347,-6.423251,0,,Unknown,Unknown
65STLFBMSJDNWC7BBSYS,"Repsol ES, CRED Chucena Sur",37.34687,-6.423124,0,,Unknown,Unknown
XH0OKXHICF2IFH6C8ZF5,"Mercadona, Juan Carlos I, Córdoba",37.665596,-4.722457,0,,Unknown,Unknown
RP8LBPKSMBTVCX2LX8RI,"Mercadona, Xabucu, Asturias",43.56156,-5.972547,0,,Unknown,Unknown
H7QV7CQNKPNEIOXTKCSS,"Mercadona, Triana, Huelva",37.26023,-6.515787,0,,Unknown,Unknown
FOPDWWH1AL71VEAK4I9H,"Mercadona, Ctra. Nal. 433, Huelva",37.91684,-6.82365,0,,Unknown,Unknown
DCW2NI8EO88IRJOZCXSE,"Mercadona, Ronda de los Legionarios, Huelva",37.386017,-6.556207,0,,Unknown,Unknown
ABWZQKIJUK931JK5BTBR,"Mercadona, Av. de la Flores, Huelva",37.27926,-6.930176,0,,Unknown,Unknown
G28BAAYSUNIO03JCBAPZ,"Repsol ES, LLODRA SL",39.6483,2.756747,0,,Unknown,Unknown
2YNVNCNXAPRK0ZANUDTU,"Mercadona, C/. Joan Fuster, Valencia",38.924553,-0.123451,0,,Unknown,Unknown
OA2EDPF9BJKUNHPWEBPK,"Repsol ES, BATRA, S.L.",40.3611,0.397205,0,,Unknown,Unknown
TNAQ9YNW6XYZLTMAARNT,"Repsol ES, GASOLEOS VARELA LOPEZ SL",43.02991,-7.786764,0,,Unknown,Unknown
9W3Q9MCOA1EZXAA61EXG,Seur León,42.53897,-5.57427,0,,Unknown,Unknown
IMQNZBRCE0MXHRALHERW,"Repsol ES, CRED GRANOLLERS",41.594925,2.285438,0,,Unknown,Unknown
87HUI8HVMZ3PM47EOBNX,"Cocope, Bodegas Pinna Fidelis",41.612,-4.112466,0,,Unknown,Unknown
WZR7ONOD90YYTCS3AWL5,"Repsol ES, CANIVELL LA FLORIDA",43.36556,-5.873323,0,,Unknown,Unknown
4W6JNPOI7RKUR52OMES0,"Mercadona, C/. Travesía del Pinzon, Madrid",40.39175,-3.741291,0,,Unknown,Unknown
KITXQGJ7TTXJBMVWXZV8,"Repsol ES, GARCERAN 1 SL",37.977283,-1.059145,0,,Unknown,Unknown
IRK2O2IOM9YGTSJOMABG,Seur Ibiza,38.920414,1.432392,0,,Unknown,Unknown
20TVSRAM4XBJ2DMKI89Q,"Mercadona, El Condado, Huelva",37.269287,-7.028511,0,,Unknown,Unknown
SIF7P3KVHANONYECDV98,"Repsol ES, CRED AVDA. TENERIFE",40.56033,-3.620022,0,,Unknown,Unknown
WZJUVPMSJBHG1WG0KZFW,"Repsol ES, PCAT ST VICENÇ DE CASTELLET",41.668594,1.854092,0,,Unknown,Unknown
E8B0YYIIMBSAPV3KXIXM,"Mercadona, Alcalde Juan Barranquero, Málaga",36.782204,-4.108217,0,,Unknown,Unknown
3YSS3ZCZFMP1RQI6UFAF,"Repsol, DC - Salorino",39.480495,-7.006085,0,,Unknown,Unknown
OTVYNVJGKYBGAJOVEHHM,"Mercadona, Honori García, Castellón",39.991467,-0.064549,0,,Unknown,Unknown
XZTYO3Q6F4RMHLLQOWR5,"Repsol ES, CRED FIGUERAS",42.266582,2.981707,0,,Unknown,Unknown
6WRVRAJCMW9XXUHGGLPI,"Repsol ES, RUYTOL",36.737015,-4.101814,0,,Unknown,Unknown
LEWZGBBLINPM3H3M4MNQ,"Peñiscola, zona Peñismar",40.38402,0.406788,0,,Unknown,Unknown
E4QKZWKFD2FGOR1WTAL7,"Repsol ES, LA RAMBLA",37.6435,-4.73772,0,,Unknown,Unknown
BSXCAS7QCRAJWMICCY5L,"Repsol ES, CRED PUERTOLLANO",38.704845,-4.100161,0,,Unknown,Unknown
ZEJS8HRNYQOB8RIU2F2R,"Repsol ES, CRED ROBLEDO 2",43.437935,-5.79856,0,,Unknown,Unknown
9JYTRDAIXFRKPWVUTK3E,"Mercadona, José Jesús García Díaz, Sevilla",37.409023,-5.941963,0,,Unknown,Unknown
IKXVR3N6PJGALVFRGMOW,Restaurante Bonamb,38.77,0.14772,0,,Unknown,Unknown
UPAQWH8NVHENMVGUZHTN,"Repsol ES, ASTIGI IBERICA S.L. II",37.54196,-5.073383,0,,Unknown,Unknown
EVNAKMD7THKFV0JL1REH,"Mercadona, Juan Bautista Andrade, Pontevedra",42.43967,-8.641998,0,,Unknown,Unknown
S9ZMHLPIL6LT6TYWTLEE,"Repsol ES, GALURESA A GRELA",43.35718,-8.424609,0,,Unknown,Unknown
SODZMOVWGYAVK9Z90HUF,"Repsol ES, CRED CONTRUECES",43.52097,-5.668889,0,,Unknown,Unknown
T3CCXTEAYZMCVECHLUEM,"Repsol ES, PCAT ELS BELLOTS",41.548126,2.040529,0,,Unknown,Unknown
GI0AV5UWWSDLV0HPEIWM,"Repsol ES, CRED BADALONA II",41.45978,2.249243,0,,Unknown,Unknown
BRXB6DXCXR0EUQQQNOEE,"Mercadona, Anglada, Lleida",42.70354,0.794504,0,,Unknown,Unknown
MYGHKSIZRLEGALX5GSI7,"Repsol ES, BAYO LIROLA S.A.",36.956276,-2.127844,0,,Unknown,Unknown
VLTKGLP9WI6FG80P0KKH,"Mercadona, Emilio Baró, Valencia",39.486275,-0.362459,0,,Unknown,Unknown
ZGRTLCRQMQQSXNPIFR1U,"Repsol ES, E.S. BORAGO DCHO (DOS BARRIOS)",39.87046,-3.477679,0,,Unknown,Unknown
H7HYE8GP48PXA7SLGJHU,"Repsol ES, SAN JORGE S.L.",39.278477,-2.785341,0,,Unknown,Unknown
VMFSY1DZKEOKTAW08YOM,"Mercadona, Avda América, Granada",37.161144,-3.596503,0,,Unknown,Unknown
ZGCANHIACEE0PFR5M4KU,"Repsol ES, FEBRER 09",39.6105,2.661488,0,,Unknown,Unknown
T7VEZGVZEFCPBDYXIYUF,"Repsol ES, CRED LOECHES",40.38495,-3.407833,0,,Unknown,Unknown
LLZ4DMIH28SEBHGZLRW6,"Repsol ES, Alas",39.48121,-0.459635,0,,Unknown,Unknown
KRPRLIP9T5Z25XEANF77,"Repsol ES, SAN ROQUE S.L",41.912235,-8.85136,0,,Unknown,Unknown
LBD1E9FLVJJXD9MJNSRZ,"Mercadona, Portugal, Madrid",40.284454,-3.809815,0,,Unknown,Unknown
L6GHHWDQVXHTHWUBI3N3,"Repsol, Estación Esquí & Snowboard Sierra Nevada (DC)",37.094257,-3.400505,0,,Unknown,Unknown
FWC7LXA30BMTATCUSS4Z,"Mercadona, Alameda de Urquijo, Bizkaia",43.262318,-2.94737,0,,Unknown,Unknown
XNU2EGLK6M4EXX60L7AI,"Mercadona, López de Hoyos, Madrid",40.44824,-3.668429,0,,Unknown,Unknown
94K5RCVPEMTHUXC7CCQH,"Repsol ES, CRED LIAÑO",43.383472,-3.858519,0,,Unknown,Unknown
AJ7N2NTBMD2UBQ61AN65,"Mercadona, AL VEDAT, Valencia",39.433357,-0.469595,0,,Unknown,Unknown
AHMAIA7U3FMBTQ7K7AKQ,"Repsol ES, TERA GASOLINERA SL",41.996254,-6.025719,0,,Unknown,Unknown
6Z26CCANMR9QBPDYTKBE,"Repsol, DC - Trujillo",39.45631,-5.883288,0,,Unknown,Unknown
DMFWWZBIEWWIVRVVV2WP,"Repsol ES, PEIRO BONAFONTE",40.148884,-0.823395,0,,Unknown,Unknown
3RARWLKUUEX3KEQTAMON,"Repsol ES, RICAGAS GUMIEL SL",41.780006,-3.695843,0,,Unknown,Unknown
LHJDLB9UEXMMPNFZRGD2,"Repsol ES, Otacor, S.L.",43.340397,-8.457657,0,,Unknown,Unknown
CPCFO7XWRD5CKW9MGVSP,"Repsol ES, Área de servicio Km. 258",38.336933,-3.545228,0,,Unknown,Unknown
VOYRGZIDFLCKA83EEGIT,"Repsol ES, CRED CABRERA",41.53092,2.42072,0,,Unknown,Unknown
9NGW5ZVEHZFDBQOMDPE1,"Repsol ES, CRED HUELVA",37.256336,-6.941628,0,,Unknown,Unknown
PENZJ8IKYRQ684BKII7C,"Repsol ES, CRED Albacete",39.032806,-1.891447,0,,Unknown,Unknown
WKKRPNVOWSDC8NFRNWNA,"Mercadona, Isla de la Palma, Madrid",40.556664,-3.626848,0,,Unknown,Unknown
S3LYU0JPMGBSACA4V5KK,"Repsol ES, CRED PUCHAR",43.39413,-3.459625,0,,Unknown,Unknown
ZIQXWZACDT183PFJIOCU,"Mercadona, Manuel Candela, Valencia",39.466885,-0.350292,0,,Unknown,Unknown
7JMANV4WWBSYZDRHSMIY,"Repsol ES,  NUESTRA SEÑORA PUEYO SA",41.30966,-0.742448,0,,Unknown,Unknown
QL7RGBQHHWSPHLVH2QCT,"Repsol ES, CRED BERRIOZAR",42.840054,-1.676699,0,,Unknown,Unknown
EQ6B9UCGWF73ADKSEDM7,"Repsol ES, AREA SERVICIO LA RETAMA",43.328358,-4.190896,0,,Unknown,Unknown
2GQFLZOLQ9MB5IQPPPXA,"Mercadona, Floridablanca, Murcia",37.637203,-1.00038,0,,Unknown,Unknown
09RT0WC0OWJMPGLS9ECB,"Mercadona, Bailén, Barcelona",41.557426,1.986735,0,,Unknown,Unknown
EB9BI8EHMS9VNBYEFZ27,"Mercadona, Prat de la Riba, Barcelona",41.363747,2.11023,0,,Unknown,Unknown
HXAG5GALOYASEJ6VHWRY,"Mercadona, Castellbisbal, Barcelona",41.49064,2.022104,0,,Unknown,Unknown
EFQRLNLL4VAAOGSINST4,"Mercadona, Rúa Xela Arias, Lugo",42.78158,-7.417457,0,,Unknown,Unknown
KF70MYUITROYPB5LTFXB,"Repsol ES, CAP DESARROLLO DE INVERSIONES",42.364117,-3.621746,0,,Unknown,Unknown
BZYZYOJ4BXVF2WBOXR6O,"Repsol ES, SALCEDA DE CASELAS",42.10263,-8.569518,0,,Unknown,Unknown
WMVAALD39UZ7E1PHWEEA,"Repsol ES, FEBRER 11",39.57613,2.685453,0,,Unknown,Unknown
ADZ7T5LI5TEKAPJDFCFW,"Repsol ES, CRED CIUDADELLA",40.008217,3.8326,0,,Unknown,Unknown
M67KN5ZTUWSAHSYK3ZEJ,CRED SAN JUAN DE DIOS,42.617085,-5.602002,0,,Unknown,Unknown
ZNXCNFAREAKPJHZ5IRIC,"Repsol ES, CRED FUENLABRADA II DIR MADRID",40.259354,-3.761557,0,,Unknown,Unknown
NXRM14IDSUNA9FAIUSJQ,"Mercadona, C/ Aneto, Barcelona",41.43167,2.169126,0,,Unknown,Unknown
05R4RRXHQL4DHXYEHCVL,"Repsol ES, LORENZO RASINES SL",39.401222,-3.128301,0,,Unknown,Unknown
J6GCFYC7ZYWDZBLGPE93,"Mercadona, C/ Dr. Rico, Alicante",38.35195,-0.498416,0,,Unknown,Unknown
AGTRTMSWD2PJAKFLQDOR,"Mercadona, Avda de Marià Fortuny, Tarragona",41.160065,1.115367,0,,Unknown,Unknown
FB6KJZQ4LNV1EIMBIQWW,"Mercadona, Orihuela, Alicante",38.34438,-0.508457,0,,Unknown,Unknown
DOPFAJHIUHWVUEBTLO39,"Repsol, DC - Talayuela",39.976307,-5.608944,0,,Unknown,Unknown
BKAQ8W5480Y24J3NZHV0,"Repsol ES, CRED BARRIO CAULINA",36.702198,-6.084673,0,,Unknown,Unknown
MMQIFXEEXO6R3BITLHOD,"Mercadona, Pza. Castelar, Murcia",37.62169,-0.883834,0,,Unknown,Unknown
ISWTT2BAZQYWTPUVQA4G,"Repsol ES, CRED GUARROMÁN",38.193504,-3.672057,0,,Unknown,Unknown
TZU4UJ04AWEH14A1RLMQ,"Repsol ES, M Y R CORBERA S.L.",39.27198,-0.574261,0,,Unknown,Unknown
VDAM2KUMNKRPQCS7S7AX,"Repsol ES, FOOTWORK SL",38.25681,-0.747799,0,,Unknown,Unknown
HAN4QK3BZUW8MXQALCZD,"Mercadona, C/ Ernest Llunch, Tarragona",41.118668,1.270143,0,,Unknown,Unknown
YSC2XJXUZLCLW2LRQC0X,"Repsol ES, DISTRIBUCION GASOLEOS GARCIA",38.96991,-5.873153,0,,Unknown,Unknown
P36UWZVHEVBYQHHEFSIL,"Mercadona, De Igualada, Barcelona",41.350178,1.704178,0,,Unknown,Unknown
JUWB35JEGTPLJ8P8F7OD,"Mercadona, Camino Real, Valencia",39.400112,-0.404141,0,,Unknown,Unknown
XVOHNKJGJP0JTMCGZ7XL,"Mercadona, Olarizu, Álava",42.834106,-2.658958,0,,Unknown,Unknown
ORUDAI5CFGOUHP4GMKDY,"Mercadona, Avda de Mahia, A Coruña",42.860504,-8.650203,0,,Unknown,Unknown
8GOV9P1SETBTNTPUQD4G,"Mercadona, Ricardo San Juan, Madrid",40.46604,-3.653813,0,,Unknown,Unknown
MB6SHLFE1O3VTL45EDPW,"Repsol ES, CRED BULLAS",38.05336,-1.652495,0,,Unknown,Unknown
VILCHYVYCTTTERFCSJPX,"Mercadona, Constitución, Madrid",40.464634,-3.44586,0,,Unknown,Unknown
BKE0X1EYKODVXB4VKOAZ,"Repsol ES, CRED Pº DE LA MINA",41.647583,-0.877533,0,,Unknown,Unknown
MRRP4P1MWRCJKG0MQDM7,"Repsol ES, CRED ENTRAMBASAGUAS",43.39003,-3.68275,0,,Unknown,Unknown
UG2OGY54H0K8TBMUGCLJ,"Mercadona, Josep Tarradelles I, Girona",41.982536,2.811099,0,,Unknown,Unknown
XNAZJK9L9JNTZ6YIISMG,"Mercadona, Cardenal Vidal I Barraquer, Tarragona",41.121773,1.239176,0,,Unknown,Unknown
ZQD8PVDQRIADSCTOQONK,"Repsol ES, ARNAZ PEREZ JOSE LUIS",42.017097,-4.346335,0,,Unknown,Unknown
ZDSID79UOA689DFF9PI9,"Mercadona, Ctra. Bilbao-Galdakao, Bizkaia",43.247917,-2.907697,0,,Unknown,Unknown
N0WDLOR8VLUOS30W0K6Z,"Repsol ES, GESLAMA-PER,S.L.",40.40769,-3.659906,0,,Unknown,Unknown
WVVBEKMQUMXNR7V31KSS,"Repsol ES, CRED EL MONTICO II",43.511272,-5.817303,0,,Unknown,Unknown
P8RJ6RZ2OAXS1WBWSEGS,"Mercadona, Manuel de Falla, Tarragona",41.114655,1.241484,0,,Unknown,Unknown
LXOPR8YMGBMFIAETNHH7,"Repsol ES, E.S. NUEVA MAYPA S.L.",40.748188,-3.032742,0,,Unknown,Unknown
7OMKF0BKPSTTXRJPTRSN,"Mercadona, De Alhama, Granada",37.14167,-3.641171,0,,Unknown,Unknown
EEUNTGPPQXVVFKNN9TOJ,"Mercadona, Avda. Castellón, Castellón",39.95455,-0.057837,0,,Unknown,Unknown
JWL2NWRVNZCVONRMKVJJ,"Mercadona, Plaza de la Estación, Madrid",40.5991,-3.715904,0,,Unknown,Unknown
ORUX9Z00R9RNPFNGUWLB,"Repsol ES, SANTA CECILIA",40.298054,-2.985209,0,,Unknown,Unknown
NLL47NUNI1FJRPD6D8MB,"Repsol ES, GPV-ESCORIAL DIR ESCORIAL (106)",40.63328,-4.108147,0,,Unknown,Unknown
KPHEZRMSBGFPJDA07XE4,"Mercadona, Alameda de la Constitución, Murcia",37.67326,-1.696004,0,,Unknown,Unknown
RIZKRQAHWAUMGCAKXHXO,"Repsol ES, ES CAMPSA-ESTACIONES DE SERVICIO, S.A.",40.9901,-5.687609,0,,Unknown,Unknown
S7MHC4CNC5GMIAI2IFFV,"Mercadona, De Santiago Ramón y Cajal, Madrid",40.25972,-3.820697,0,,Unknown,Unknown
QM2P2N8J5Y4JN7YMTPCC,"Mercadona, Rúa Corredoira, Lugo",42.527103,-7.522202,0,,Unknown,Unknown
CFISARX6BLE8ZWFRDUNJ,"Repsol ES, CRED RIOTINTO",37.694344,-6.6044,0,,Unknown,Unknown
RTT36MNOXCNFZBQKES2U,"Mercadona, Avda de la Constitución,Huelva",37.27993,-6.834644,0,,Unknown,Unknown
V7O4CDS1JYTVCA7XJ1PC,"Repsol ES, Venta del Barrio",41.21446,-0.468551,0,,Unknown,Unknown
P5NYIUHPAWXY1O3IVZVZ,"Repsol ES, AREA DE SERVICIO LOS CERRILLOS",39.88855,-5.467399,0,,Unknown,Unknown
HHH2JTTFE71P3LCZGN7U,"Repsol ES, Tierras de España S.L.U.",37.90762,-4.607956,0,,Unknown,Unknown
NC6RDGQ5GJLTCPIHHJG1,"Repsol ES, CRED VALS POLIGONO",41.2983,1.258475,0,,Unknown,Unknown
Q2FVIPP7DLZ77SH4VCJ2,"Repsol ES, CRED RIOSECO II",42.69129,-5.770646,0,,Unknown,Unknown
DHRVEIHCCOVWOIMA8L4D,"Repsol ES, CARBURANTES LA PERDIZ",41.58709,-3.058162,0,,Unknown,Unknown
YAAB1ZLHJSY1MCAU9BVH,"Repsol ES, CRED POZOBLANCO",38.37974,-4.859958,0,,Unknown,Unknown
E4LPCOR3GEEJESQKHCPN,"Repsol ES, TRES CANTOS S.L.",40.61508,-3.702842,0,,Unknown,Unknown
IQSNPHCRSEYXGXGPBTGP,"Mercadona,  Avda Dr Pascual Parrilla Paricio, Murcia",38.00324,-1.135498,0,,Unknown,Unknown
IR6MAPTAL5JLAKOYUDPN,"Repsol ES, MARACENA",37.213154,-3.636796,0,,Unknown,Unknown
NLTLGWJBGIYGS0JCFIEQ,"Repsol ES, ANDRYMAR",37.98478,-4.282966,0,,Unknown,Unknown
TPGKNPJQI3D21JVKTHTG,ONCE DT Madrid,40.422066,-3.694855,0,,Unknown,Unknown
D0PY1CM0MR5RRAMSBTSD,"Repsol, Torre Emperador planta -5",40.479477,-3.686818,0,,Unknown,Unknown
VYPWDSDOLSJCR07I4GJD,"Repsol ES, CRED EL CERRO",41.60892,-4.709303,0,,Unknown,Unknown
2AUEYIFJGUACHZFOFLKZ,"Repsol ES, CARBURANTES DE NTRA SRA DE PEÑARROYA - MEMBRILLA",38.973827,-3.336978,0,,Unknown,Unknown
QNVS0JQJ9WJRWFH58XQC,"Repsol ES, E.S. Galuresa Alfonso Molina",43.35342,-8.407473,0,,Unknown,Unknown
LDGWV3BRXKPXSSTYPTWU,ONCE DT Toledo,39.88293,-4.032602,0,,Unknown,Unknown
HO6BMUL2CUXRYJQ8ZBZH,"Repsol ES, Getxogaso S.A.",43.36073,-3.005596,0,,Unknown,Unknown
PQ7SN6UMBHS0ONAOTBPQ,"Peñíscola, Zona Llandels",40.365364,0.395947,0,,Unknown,Unknown
BVRZDG4OXWUY046W7C5I,"Repsol ES, CRED Mataró I",41.54146,2.421127,0,,Unknown,Unknown
HTEODUWNZGCHRNRB8UXQ,Ayto. Alba de Tormes,40.826324,-5.508806,0,,Unknown,Unknown
NQDFSZXUTYD1SEQTJXXF,"Repsol ES, Valle De Úrbel",42.366688,-3.843328,0,,Unknown,Unknown
BDYF02ELPZCPB0OHP2U7,"Repsol ES, Lence Torres",42.98814,-7.535613,0,,Unknown,Unknown
O23WXSFSLNW5TAM3FUYS,"Mercadona, Claverol, Barcelona",41.385788,2.010151,0,,Unknown,Unknown
9W8SPYLW8VLTTHACVLQM,"Repsol ES, Es Jamac Gestion Avila",40.657917,-4.69179,0,,Unknown,Unknown
CMWX3KTI00YFKPRZWFJT,"Repsol ES, Herbaxal S.L.",39.423454,-0.388099,0,,Unknown,Unknown
GYVZ7OO6BUGUQJZBEFUY,"Mercadona, Carrer dels Ferrers, Valencia",39.353767,-0.611259,0,,Unknown,Unknown
CFL37B54ZPHLIW9UHAAD,"Mercadona, Jauregi Bailara, Gipuzkoa",43.278305,-1.987254,0,,Unknown,Unknown
JUHM2NH02XQXG87D7UNJ,"Mercadona, Las rosas, Madrid",40.42664,-3.608053,0,,Unknown,Unknown
U4SYLCPEYXN4UNFWMTSL,"Repsol ES, Hersan S.L",36.594658,-4.528167,0,,Unknown,Unknown
7VRUYXIFU16AP9FQT0ZR,"Mercadona, Mayor, Murcia",37.992752,-1.105244,0,,Unknown,Unknown
IZINF9SWKQFAKEPEWAZP,"Repsol ES, Carburantes De Ponferrada S.L",42.64649,-6.876847,0,,Unknown,Unknown
GB5PDSDRRDEIMJDS4HVC,"Mercadona, Chiva, Valencia",39.464546,-0.389609,0,,Unknown,Unknown
WNYPAETZI4ZTFLHF6HDF,"Repsol ES, Rdguez Romero L.",37.95726,-2.434524,0,,Unknown,Unknown
FJN2NSYCQFHIMXTVJIBB,"Mercadona, Santísimo De La Fe, Valencia",39.50191,-0.44704,0,,Unknown,Unknown
LXA22W2H4IUGDWASKV17,"Repsol ES, CRED Dr. Esquerdo",40.409813,-3.669222,0,,Unknown,Unknown
Z1XZ6A9EPC7KKMJSQRBF,"Mercadona, San Manuel, Málaga",36.499664,-4.791872,0,,Unknown,Unknown
EEFPYC4AFTXOGJ2EMJQM,"Repsol ES, S. Isidro-Parador",36.798725,-2.601368,0,,Unknown,Unknown
ERVWPIJRCWXTIYXNVXM3,"Repsol ES, Bargues, S.L",41.63844,0.874253,0,,Unknown,Unknown
07CQHJZ1FM7JBW3KQQMS,"Repsol ES, CRED Roquetas",36.81941,-2.59748,0,,Unknown,Unknown
